ue_id,cell_id,direction,harq_id,ndi,rv,tx_count,first_tx_time,last_tx_time,ack_nack_state,final_state,combined_rounds,buffer_occupancy_bits,timeout_flag,discard_reason,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,beam_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_artifact_ref,source_tensor_ref,derived_flag,active_flag
40,1,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,425325.6,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
43,1,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,424428,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
47,1,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,424428,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
4,2,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,424748.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
6,2,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,418297.6,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
10,2,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,408004,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
29,2,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,424748.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
41,2,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,424748.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
45,2,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,424748.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
50,2,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,408856,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
35,2,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,424523.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
12,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,425479.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
13,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,425479.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
18,3,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,419524.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
23,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,424428,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
15,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,425286.4,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
24,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,426043.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
2,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,413252,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
16,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,426759.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
33,3,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,426759.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
22,4,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,410966.4,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
32,4,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,425656.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
34,4,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,412603.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
37,4,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,425656.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
38,4,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,419001.6,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
44,4,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,425656.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
49,4,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,425656.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
42,4,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,411439.2,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
20,4,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,426654.4,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
8,4,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,427538.4,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
7,5,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,425820,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
11,5,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,426664.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
25,5,UL,1,1,0,1,94.5,94.5,PASS,PASS,1,426672.8,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
27,5,UL,1,1,0,1,94.5,94.5,FAIL,FAIL,1,426242.4,0,not_applicable,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_harq_process_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildHARQProcessTable,implemented,runtime_aggregated,harq/csv/live_harq_observation_timeline.csv|packet_flow/csv/live_dl_scheduler_grants.csv|packet_flow/csv/live_ul_scheduler_grants.csv,not_applicable,1,1
